segment_id,seed,budget_ratio,call_idx,chosen_arm,chosen_bin,chosen_u,chosen_true_label,rem_ratio,top_proxy,zp_share,formed_ratio,n_pos,u_discover,u_bridge,u_certify,u_zero_proxy
dataset3_2400_3462,1,0.1,1,DISCOVER,11,0.02,negative,0.909,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,1,0.1,2,DISCOVER,7,0.1675,positive,0.818,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,1,0.1,3,CERTIFY,6,1.15,positive,0.727,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,1,0.1,4,DISCOVER,16,0.02,negative,0.636,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,5,DISCOVER,10,0.02,negative,0.545,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,6,DISCOVER,27,0.02,negative,0.455,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,7,DISCOVER,66,0.02,negative,0.364,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,8,DISCOVER,76,0.02,negative,0.273,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,9,DISCOVER,77,0.185,positive,0.182,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,10,DISCOVER,40,0.02,negative,0.091,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.1,11,DISCOVER,62,0.02,negative,0.0,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,1,DISCOVER,11,0.02,negative,0.909,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,2,0.1,2,DISCOVER,7,0.1675,positive,0.818,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,2,0.1,3,CERTIFY,6,1.15,positive,0.727,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,2,0.1,4,DISCOVER,16,0.02,negative,0.636,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,5,DISCOVER,10,0.02,negative,0.545,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,6,DISCOVER,27,0.02,negative,0.455,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,7,DISCOVER,66,0.02,negative,0.364,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,8,DISCOVER,76,0.02,negative,0.273,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,9,DISCOVER,77,0.185,positive,0.182,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,10,DISCOVER,40,0.02,negative,0.091,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.1,11,DISCOVER,62,0.02,negative,0.0,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,1,DISCOVER,11,0.02,negative,0.952,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,0,0.2,2,DISCOVER,7,0.1675,positive,0.905,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,0,0.2,3,CERTIFY,6,1.15,positive,0.857,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,0,0.2,4,DISCOVER,16,0.02,negative,0.81,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,5,DISCOVER,10,0.02,negative,0.762,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,6,DISCOVER,27,0.02,negative,0.714,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,7,DISCOVER,66,0.02,negative,0.667,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,8,DISCOVER,76,0.02,negative,0.619,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,9,DISCOVER,77,0.185,positive,0.571,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,10,DISCOVER,40,0.02,negative,0.524,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,11,DISCOVER,62,0.02,negative,0.476,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,12,DISCOVER,65,0.02,negative,0.429,1.741,0.448,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,13,DISCOVER,78,0.02,negative,0.381,1.741,0.453,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,14,DISCOVER,79,0.02,negative,0.333,1.741,0.457,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,15,DISCOVER,99,0.02,negative,0.286,1.741,0.462,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,16,DISCOVER,104,0.02,negative,0.238,1.741,0.467,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,17,DISCOVER,4,0.02,negative,0.19,1.44,0.473,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,18,DISCOVER,12,0.02,negative,0.143,1.44,0.478,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,19,DISCOVER,17,0.02,negative,0.095,1.44,0.483,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,20,DISCOVER,28,0.02,negative,0.048,1.44,0.489,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.2,21,DISCOVER,31,0.02,negative,0.0,1.44,0.494,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,1,DISCOVER,11,0.02,negative,0.952,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,1,0.2,2,DISCOVER,7,0.1675,positive,0.905,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,1,0.2,3,CERTIFY,6,1.15,positive,0.857,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,1,0.2,4,DISCOVER,16,0.02,negative,0.81,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,5,DISCOVER,10,0.02,negative,0.762,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,6,DISCOVER,27,0.02,negative,0.714,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,7,DISCOVER,66,0.02,negative,0.667,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,8,DISCOVER,76,0.02,negative,0.619,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,9,DISCOVER,77,0.185,positive,0.571,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,10,DISCOVER,40,0.02,negative,0.524,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,11,DISCOVER,62,0.02,negative,0.476,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,12,DISCOVER,65,0.02,negative,0.429,1.741,0.448,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,13,DISCOVER,78,0.02,negative,0.381,1.741,0.453,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,14,DISCOVER,79,0.02,negative,0.333,1.741,0.457,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,15,DISCOVER,99,0.02,negative,0.286,1.741,0.462,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,16,DISCOVER,104,0.02,negative,0.238,1.741,0.467,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,17,DISCOVER,4,0.02,negative,0.19,1.44,0.473,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,18,DISCOVER,12,0.02,negative,0.143,1.44,0.478,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,19,DISCOVER,17,0.02,negative,0.095,1.44,0.483,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,20,DISCOVER,28,0.02,negative,0.048,1.44,0.489,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.2,21,DISCOVER,31,0.02,negative,0.0,1.44,0.494,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,1,DISCOVER,11,0.02,negative,0.952,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,2,0.2,2,DISCOVER,7,0.1675,positive,0.905,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,2,0.2,3,CERTIFY,6,1.15,positive,0.857,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,2,0.2,4,DISCOVER,16,0.02,negative,0.81,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,5,DISCOVER,10,0.02,negative,0.762,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,6,DISCOVER,27,0.02,negative,0.714,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,7,DISCOVER,66,0.02,negative,0.667,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,8,DISCOVER,76,0.02,negative,0.619,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,9,DISCOVER,77,0.185,positive,0.571,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,10,DISCOVER,40,0.02,negative,0.524,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,11,DISCOVER,62,0.02,negative,0.476,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,12,DISCOVER,65,0.02,negative,0.429,1.741,0.448,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,13,DISCOVER,78,0.02,negative,0.381,1.741,0.453,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,14,DISCOVER,79,0.02,negative,0.333,1.741,0.457,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,15,DISCOVER,99,0.02,negative,0.286,1.741,0.462,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,16,DISCOVER,104,0.02,negative,0.238,1.741,0.467,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,17,DISCOVER,4,0.02,negative,0.19,1.44,0.473,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,18,DISCOVER,12,0.02,negative,0.143,1.44,0.478,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,19,DISCOVER,17,0.02,negative,0.095,1.44,0.483,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,20,DISCOVER,28,0.02,negative,0.048,1.44,0.489,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.2,21,DISCOVER,31,0.02,negative,0.0,1.44,0.494,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,1,DISCOVER,11,0.02,negative,0.969,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,0,0.3,2,DISCOVER,7,0.1675,positive,0.938,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,0,0.3,3,CERTIFY,6,1.15,positive,0.906,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,0,0.3,4,DISCOVER,16,0.02,negative,0.875,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,5,DISCOVER,10,0.02,negative,0.844,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,6,DISCOVER,27,0.02,negative,0.812,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,7,DISCOVER,66,0.02,negative,0.781,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,8,DISCOVER,76,0.02,negative,0.75,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,9,DISCOVER,77,0.185,positive,0.719,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,10,DISCOVER,40,0.02,negative,0.688,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,11,DISCOVER,62,0.02,negative,0.656,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,12,DISCOVER,65,0.02,negative,0.625,1.741,0.448,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,13,DISCOVER,78,0.02,negative,0.594,1.741,0.453,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,14,DISCOVER,79,0.02,negative,0.562,1.741,0.457,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,15,DISCOVER,99,0.02,negative,0.531,1.741,0.462,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,16,DISCOVER,104,0.02,negative,0.5,1.741,0.467,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,17,DISCOVER,4,0.02,negative,0.469,1.44,0.473,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,18,DISCOVER,12,0.02,negative,0.438,1.44,0.478,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,19,DISCOVER,17,0.02,negative,0.406,1.44,0.483,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,20,DISCOVER,28,0.02,negative,0.375,1.44,0.489,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,21,DISCOVER,31,0.02,negative,0.344,1.44,0.494,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,22,DISCOVER,36,0.185,positive,0.312,1.44,0.5,0.111,4,0.185,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,23,DISCOVER,75,0.02,negative,0.281,1.44,0.506,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,24,DISCOVER,81,0.02,negative,0.25,1.44,0.512,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,25,DISCOVER,93,0.02,negative,0.219,1.44,0.518,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,26,DISCOVER,8,0.02,negative,0.188,1.138,0.524,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,27,DISCOVER,9,0.02,negative,0.156,1.138,0.531,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,28,DISCOVER,19,0.02,negative,0.125,1.138,0.537,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,29,DISCOVER,80,0.02,negative,0.094,1.138,0.544,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,30,DISCOVER,95,0.02,negative,0.062,1.138,0.551,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,31,DISCOVER,102,0.02,negative,0.031,1.138,0.558,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.3,32,DISCOVER,103,0.02,negative,0.0,1.138,0.566,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,1,DISCOVER,11,0.02,negative,0.969,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,1,0.3,2,DISCOVER,7,0.1675,positive,0.938,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,1,0.3,3,CERTIFY,6,1.15,positive,0.906,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,1,0.3,4,DISCOVER,16,0.02,negative,0.875,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,5,DISCOVER,10,0.02,negative,0.844,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,6,DISCOVER,27,0.02,negative,0.812,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,7,DISCOVER,66,0.02,negative,0.781,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,8,DISCOVER,76,0.02,negative,0.75,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,9,DISCOVER,77,0.185,positive,0.719,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,10,DISCOVER,40,0.02,negative,0.688,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,11,DISCOVER,62,0.02,negative,0.656,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,12,DISCOVER,65,0.02,negative,0.625,1.741,0.448,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,13,DISCOVER,78,0.02,negative,0.594,1.741,0.453,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,14,DISCOVER,79,0.02,negative,0.562,1.741,0.457,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,15,DISCOVER,99,0.02,negative,0.531,1.741,0.462,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,16,DISCOVER,104,0.02,negative,0.5,1.741,0.467,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,17,DISCOVER,4,0.02,negative,0.469,1.44,0.473,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,18,DISCOVER,12,0.02,negative,0.438,1.44,0.478,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,19,DISCOVER,17,0.02,negative,0.406,1.44,0.483,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,20,DISCOVER,28,0.02,negative,0.375,1.44,0.489,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,21,DISCOVER,31,0.02,negative,0.344,1.44,0.494,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,22,DISCOVER,36,0.185,positive,0.312,1.44,0.5,0.111,4,0.185,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,23,DISCOVER,75,0.02,negative,0.281,1.44,0.506,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,24,DISCOVER,81,0.02,negative,0.25,1.44,0.512,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,25,DISCOVER,93,0.02,negative,0.219,1.44,0.518,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,26,DISCOVER,8,0.02,negative,0.188,1.138,0.524,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,27,DISCOVER,9,0.02,negative,0.156,1.138,0.531,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,28,DISCOVER,19,0.02,negative,0.125,1.138,0.537,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,29,DISCOVER,80,0.02,negative,0.094,1.138,0.544,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,30,DISCOVER,95,0.02,negative,0.062,1.138,0.551,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,31,DISCOVER,102,0.02,negative,0.031,1.138,0.558,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,1,0.3,32,DISCOVER,103,0.02,negative,0.0,1.138,0.566,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,1,DISCOVER,11,0.02,negative,0.969,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,2,0.3,2,DISCOVER,7,0.1675,positive,0.938,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,2,0.3,3,CERTIFY,6,1.15,positive,0.906,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,2,0.3,4,DISCOVER,16,0.02,negative,0.875,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,5,DISCOVER,10,0.02,negative,0.844,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,6,DISCOVER,27,0.02,negative,0.812,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,7,DISCOVER,66,0.02,negative,0.781,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,8,DISCOVER,76,0.02,negative,0.75,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,9,DISCOVER,77,0.185,positive,0.719,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,10,DISCOVER,40,0.02,negative,0.688,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,11,DISCOVER,62,0.02,negative,0.656,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,12,DISCOVER,65,0.02,negative,0.625,1.741,0.448,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,13,DISCOVER,78,0.02,negative,0.594,1.741,0.453,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,14,DISCOVER,79,0.02,negative,0.562,1.741,0.457,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,15,DISCOVER,99,0.02,negative,0.531,1.741,0.462,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,16,DISCOVER,104,0.02,negative,0.5,1.741,0.467,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,17,DISCOVER,4,0.02,negative,0.469,1.44,0.473,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,18,DISCOVER,12,0.02,negative,0.438,1.44,0.478,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,19,DISCOVER,17,0.02,negative,0.406,1.44,0.483,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,20,DISCOVER,28,0.02,negative,0.375,1.44,0.489,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,21,DISCOVER,31,0.02,negative,0.344,1.44,0.494,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,22,DISCOVER,36,0.185,positive,0.312,1.44,0.5,0.111,4,0.185,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,23,DISCOVER,75,0.02,negative,0.281,1.44,0.506,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,24,DISCOVER,81,0.02,negative,0.25,1.44,0.512,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,25,DISCOVER,93,0.02,negative,0.219,1.44,0.518,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,26,DISCOVER,8,0.02,negative,0.188,1.138,0.524,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,27,DISCOVER,9,0.02,negative,0.156,1.138,0.531,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,28,DISCOVER,19,0.02,negative,0.125,1.138,0.537,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,29,DISCOVER,80,0.02,negative,0.094,1.138,0.544,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,30,DISCOVER,95,0.02,negative,0.062,1.138,0.551,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,31,DISCOVER,102,0.02,negative,0.031,1.138,0.558,0.111,4,0.02,0.02,0.02,0.02
dataset3_2400_3462,2,0.3,32,DISCOVER,103,0.02,negative,0.0,1.138,0.566,0.111,4,0.02,0.02,0.02,0.02
